,id,first_name,last_name,full_name,status,rank,points,starts,wins,poles,stage_wins,chase_bonus,chase_wins,chase_stage_wins,top_5,top_10,top_15,top_20,dnf,laps_led,laps_completed,money,avg_start_position,avg_finish_position,avg_laps_completed,laps_led_pct,in_chase,behind,series,season
1098,35a6fe75-7b32-4b7b-af0c-e68cb0891f7a,Garrett,Smithley,Garrett Smithley,ACT,19,443,33,0,0,0.0,0.0,0.0,0.0,0,0,3,11,7,0,5196,0.0,29.3636,23.6061,157.4545,0.0,False,-3597.0,xf,2019
1099,5ae1a122-28a3-461b-82e0-955c0d1132fa,BJ,McLeod,BJ McLeod,ACT,20,425,30,0,0,0.0,0.0,0.0,0.0,0,0,0,11,3,0,4866,0.0,25.8667,22.8333,162.2,0.0,False,-3615.0,xf,2019
1100,5b2a4c69-46ea-4b41-96ec-ec27d47ae89c,Matt,Mills,Matt Mills,ACT,21,372,29,0,0,0.0,0.0,0.0,0.0,0,1,1,8,5,0,5159,0.0,28.1379,24.1724,177.8966,0.0,False,-3668.0,xf,2019
1101,e08cfaf7-f99a-47b8-84c6-4c943e95ead6,David,Starr,David Starr,ACT,22,364,33,0,0,0.0,0.0,0.0,0.0,0,0,1,5,9,3,4882,0.0,29.8788,26.0,147.9394,0.06,False,-3676.0,xf,2019
1102,aa127143-b882-480e-bc2c-858787890ba6,Vinnie,Miller,Vinnie Miller,ACT,23,358,33,0,0,0.0,0.0,0.0,0.0,0,0,1,4,5,0,4978,0.0,31.5758,26.1515,150.8485,0.0,False,-3682.0,xf,2019
1103,788d2f69-6260-40c0-ad66-631a9cc0c24d,Joey,Gase,Joey Gase,ACT,24,339,32,0,0,0.0,0.0,0.0,0.0,0,0,0,6,10,0,4689,0.0,29.6875,26.5,146.5313,0.0,False,-3701.0,xf,2019
1104,3ec1dd6a-c9b8-4d82-821f-23d0bdd4b310,Zane,Smith,Zane Smith,ACT,25,322,10,0,0,0.0,0.0,0.0,0.0,2,7,8,9,1,5,2303,0.0,9.7,10.3,230.3,0.22,False,-3718.0,xf,2019
1105,e913a9e0-1ab4-494a-be63-7135d1f403c2,Chad,Finchum,Chad Finchum,ACT,26,250,31,0,0,0.0,0.0,0.0,0.0,0,0,1,3,18,0,3633,0.0,27.3871,29.0323,117.1935,0.0,False,-3790.0,xf,2019
1106,a9988edd-7707-4a75-9ee5-d3a8cae0c8aa,Timmy,Hill,Timmy Hill,ACT,27,242,25,0,0,0.0,0.0,0.0,0.0,0,1,1,7,14,0,2421,0.0,26.72,27.68,96.84,0.0,False,-3798.0,xf,2019
1107,11ae1582-4211-4cf4-aade-db0f9bcca105,Tommy Joe,Martins,Tommy Joe Martins,ACT,28,206,18,0,0,0.0,0.0,0.0,0.0,0,0,0,5,5,0,2441,0.0,24.3333,25.6111,135.6111,0.0,False,-3834.0,xf,2019
1108,c7beb5c5-3d88-4dec-881f-793e68ee2d19,Jeb,Burton,Jeb Burton,ACT,29,201,7,0,0,0.0,0.0,0.0,0.0,2,6,6,6,1,0,1149,0.0,11.1429,10.7143,164.1429,0.0,False,-3839.0,xf,2019
1109,55db3948-c3b7-49e9-bb61-7f5450e4a1e4,Alex,Labbe,Alex Labbe,ACT,30,195,10,0,0,0.0,0.0,0.0,0.0,0,1,2,7,1,0,1554,0.0,19.8,18.6,155.4,0.0,False,-3845.0,xf,2019
1110,2e33a0c7-05f0-4887-bcbd-b64606114676,Jeffrey,Earnhardt,Jeffrey Earnhardt,ACT,31,187,7,0,0,0.0,0.0,0.0,0.0,1,3,4,5,1,30,1091,0.0,10.1429,13.7143,155.8571,2.75,False,-3853.0,xf,2019
1111,f07507f1-0a84-4b90-929d-7389dc5baab4,Landon,Cassill,Landon Cassill,ACT,32,175,17,0,0,0.0,0.0,0.0,0.0,0,2,3,6,10,0,1532,0.0,19.5294,27.2941,90.1176,0.0,False,-3865.0,xf,2019
1112,cb54b9b5-bb7b-400d-9838-ef85747bb2d1,Ryan,Truex,Ryan Truex,ACT,33,169,6,0,0,0.0,0.0,0.0,0.0,1,4,5,5,1,0,869,0.0,12.1667,13.1667,144.8333,0.0,False,-3871.0,xf,2019
1113,f6be7551-6856-4bcf-ba3a-241d5a2016a6,Shane,Lee,Shane Lee,ACT,34,133,7,0,0,0.0,0.0,0.0,0.0,0,1,2,5,1,0,1401,0.0,22.4286,18.0,200.1429,0.0,False,-3907.0,xf,2019
1114,91ef2e56-87d1-4471-8794-65497f4ed449,Ronnie,Bassett,Ronnie Bassett Jr,ACT,35,131,12,0,0,0.0,0.0,0.0,0.0,0,0,2,2,5,0,1713,0.0,25.8333,26.0833,142.75,0.0,False,-3909.0,xf,2019
1115,971ba306-74df-48e9-a221-78bdd381c346,Mike,Harmon,Mike Harmon,ACT,36,129,18,0,0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,2534,0.0,35.7222,29.8333,140.7778,0.0,False,-3911.0,xf,2019
1116,51b06822-f389-4256-bff2-ae5f5d8f7525,Kaz,Grala,Kaz Grala,ACT,37,120,5,0,0,0.0,0.0,0.0,0.0,1,1,4,5,0,0,892,0.0,18.2,13.0,178.4,0.0,False,-3920.0,xf,2019
1117,329c2b87-4135-4bb3-982b-c9add9ebe6f6,Stefan,Parsons,Stefan Parsons,ACT,38,106,6,0,0,0.0,0.0,0.0,0.0,0,0,1,3,0,0,985,0.0,23.1667,19.3333,164.1667,0.0,False,-3934.0,xf,2019
1118,fc04af5e-bd27-4e87-850c-a72e22dcb4a6,AJ,Allmendinger,AJ Allmendinger,ACT,39,105,5,1,1,1.0,6.0,1.0,0.0,2,2,2,2,0,87,369,0.0,4.2,20.6,73.8,23.58,False,-3935.0,xf,2019
1119,c41c8d12-aa7d-45ca-8dc6-c27e70327528,Dillon,Bassett,Dillon Bassett,ACT,40,102,6,0,0,0.0,0.0,0.0,0.0,0,0,3,4,2,0,1126,0.0,22.3333,20.3333,187.6667,0.0,False,-3938.0,xf,2019
1120,aee2919b-4d67-4e42-a4df-1f9867728e8f,Jeff,Green,Jeff Green,RET,41,85,17,0,0,0.0,0.0,0.0,0.0,0,2,2,2,15,0,660,0.0,27.5882,32.4118,38.8235,0.0,False,-3955.0,xf,2019
1121,860d0c45-9064-4929-a377-32f329a15b66,Tyler,Matthews,Tyler Matthews,ACT,42,83,9,0,0,0.0,0.0,0.0,0.0,0,0,0,1,2,0,1513,0.0,30.6667,27.8889,168.1111,0.0,False,-3957.0,xf,2019
1122,96d34584-89d6-4f49-aee5-5bc0dcabb266,Will,Rodgers,Will Rodgers,ACT,43,58,4,0,0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,550,0.0,21.25,22.5,137.5,0.0,False,-3982.0,xf,2019
1123,61d62118-dddb-4b80-888e-007ea2f046a7,Joe,Graf,Joe Graf Jr,ACT,44,55,3,0,0,0.0,0.0,0.0,0.0,0,0,1,2,1,0,588,0.0,14.3333,18.6667,196.0,0.0,False,-3985.0,xf,2019
1124,4cccb84a-4841-45e1-9ccf-e1aff0222ab4,Cj,McLaughlin,Cj McLaughlin,ACT,45,55,7,0,0,0.0,0.0,0.0,0.0,0,0,0,0,3,0,1214,0.0,33.1429,27.8571,173.4286,0.0,False,-3985.0,xf,2019
1125,3c1c41c0-efc1-4b3b-b9b4-918ae1f01951,Elliott,Sadler,Elliott Sadler,ACT,46,52,2,0,0,0.0,0.0,0.0,0.0,0,1,2,2,0,0,449,0.0,17.5,11.0,224.5,0.0,False,-3988.0,xf,2019
1126,67510afb-946c-4ac3-9513-9728a39248b1,Chris,Cockrum,Chris Cockrum,ACT,47,51,3,0,0,0.0,0.0,0.0,0.0,0,1,1,2,0,0,328,0.0,19.6667,20.0,109.3333,0.0,False,-3989.0,xf,2019
1127,d58de4c5-6ad3-4c28-bf16-607d5a4c4a6e,Ryan,Vargas,Ryan Vargas,ACT,48,50,3,0,0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,489,0.0,28.3333,20.3333,163.0,0.0,False,-3990.0,xf,2019
1128,25c863f1-d98b-414e-857d-b0d3bc981f2a,Regan,Smith,Regan Smith,ACT,49,48,2,0,0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,120,0.0,12.5,17.0,60.0,0.83,False,-3992.0,xf,2019
1129,5a285d9b-11e6-410f-82dd-b9bc3218071c,Ryan,Repko,Ryan Repko,ACT,50,45,3,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,730,0.0,29.6667,22.0,243.3333,0.0,False,-3995.0,xf,2019
1130,fa1dba10-512b-4cfd-bcb7-c8e4963a209d,Cody,Ware,Cody Ware,ACT,51,45,3,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,262,0.0,30.6667,22.0,87.3333,0.0,False,-3995.0,xf,2019
1131,fc60204c-116b-40d8-a59e-a565e54e3fda,Dale,Earnhardt,Dale Earnhardt Jr,ACT,52,41,1,0,0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,147,0.0,14.0,5.0,147.0,0.0,False,-3999.0,xf,2019
1132,0ec4ba07-486c-4128-802b-9fe848f3429a,Lawson,Aschenbach,Lawson Aschenbach,ACT,53,35,2,0,0,0.0,0.0,0.0,0.0,0,0,1,1,1,0,130,0.0,19.0,21.0,65.0,0.0,False,-4005.0,xf,2019
1133,614d3671-2b12-42d6-915e-2521b859e370,Kyle,Weatherman,Kyle Weatherman,ACT,54,35,8,0,0,0.0,0.0,0.0,0.0,0,0,0,0,5,0,907,0.0,29.125,31.5,113.375,0.0,False,-4005.0,xf,2019
1134,326da72b-708d-4801-9bac-9421a34759cb,Ja Junior,Avila,Ja Junior Avila,ACT,55,35,4,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,596,0.0,32.5,28.75,149.0,0.0,False,-4005.0,xf,2019
1135,67c795a5-0d15-4b13-b340-30b1c8e2eb71,Scott,Heckert,Scott Heckert,ACT,56,34,2,0,0,0.0,0.0,0.0,0.0,0,0,1,1,1,0,139,0.0,20.0,21.0,69.5,0.0,False,-4006.0,xf,2019
1136,5f43912a-ca8e-406d-8122-83cf0b0c6cd6,Jack,Hawksworth,Jack Hawksworth,ACT,57,32,1,0,0,1.0,1.0,0.0,0.0,0,0,1,1,0,5,75,0.0,2.0,15.0,75.0,6.67,False,-4008.0,xf,2019
1137,32251b56-7387-4ade-8482-0917553218f4,JJ,Yeley,JJ Yeley,ACT,58,30,15,0,0,0.0,0.0,0.0,0.0,0,0,0,1,13,0,702,0.0,24.3333,34.2667,46.8,0.0,False,-4010.0,xf,2019
1138,d18adf1a-679d-4ea5-a251-253ac7d03b75,Ryan,Ellis,Ryan Ellis,ACT,59,30,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,289,0.0,25.0,22.0,144.5,0.0,False,-4010.0,xf,2019
1139,f7cd3bba-d48c-4caa-9c24-1e4eb34708e3,Stan,Mullis,Stan Mullis,ACT,60,29,6,0,0,0.0,0.0,0.0,0.0,0,0,0,0,5,0,441,0.0,36.3333,32.3333,73.5,0.0,False,-4011.0,xf,2019
1140,8fa32d3b-a5ba-4eea-a4eb-9063ed7e7114,Morgan,Shepherd,Morgan Shepherd,RET,61,29,12,0,0,0.0,0.0,0.0,0.0,0,0,0,0,12,0,511,0.0,34.4167,34.6667,42.5833,0.0,False,-4011.0,xf,2019
1141,5d6958b2-1528-45d0-a3f2-5381c699edbd,Max,Tullman,Max Tullman,ACT,62,27,3,0,0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,235,0.0,35.6667,28.6667,78.3333,0.0,False,-4013.0,xf,2019
1142,81656cc6-90cb-4880-9e31-fb5db1db84af,Colin,Garrett,Colin Garrett,ACT,63,27,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,445,0.0,19.5,23.5,222.5,0.0,False,-4013.0,xf,2019
1143,a886d059-8736-4b4b-91e4-0dc52337793b,John,Jackson,John Jackson,ACT,64,27,7,0,0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,322,0.0,36.1429,33.5714,46.0,0.0,False,-4013.0,xf,2019
1144,73244913-f54c-45b2-809d-975cc1882286,Nicolas,Hammann,Nicolas Hammann,ACT,65,22,1,0,0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,45,0.0,27.0,15.0,45.0,0.0,False,-4018.0,xf,2019
1145,968cbde9-2824-41a7-9d94-5f2765c4b829,Scott,Lagasse,Scott Lagasse Jr,ACT,66,22,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,193,0.0,20.0,26.0,96.5,0.0,False,-4018.0,xf,2019
1146,3351be0f-248d-4901-85cc-20c33d4ead00,Caesar,Bacarella,Caesar Bacarella,ACT,67,17,3,0,0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,206,0.0,20.6667,31.6667,68.6667,0.0,False,-4023.0,xf,2019
1147,af12c91f-0341-468b-b49f-96ba8732df9f,Bobby,Earnhardt,Bobby Earnhardt,ACT,68,16,3,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,402,0.0,36.0,32.0,134.0,0.0,False,-4024.0,xf,2019
1148,04fd1868-6005-414e-b2a4-7f27f5a0ca3e,Loris,Hezemans,Loris Hezemans,ACT,69,15,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,45,0.0,24.0,22.0,45.0,0.0,False,-4025.0,xf,2019
1149,1183e135-a9fa-4a91-9e0a-8895b2854226,Patrick,Gallagher,Patrick Gallagher,ACT,70,14,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,74,0.0,37.0,23.0,74.0,0.0,False,-4026.0,xf,2019
1150,a0d5c2ae-f71b-49c7-a89d-aaa431109680,Hermie,Sadler,Hermie Sadler,ACT,71,13,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,247,0.0,35.0,24.0,247.0,0.0,False,-4027.0,xf,2019
1151,a3640778-ab6e-4a08-b9f8-e41e19d7d6e5,Donald,Theetge,Donald Theetge,ACT,72,13,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,248,0.0,22.0,31.0,124.0,0.0,False,-4027.0,xf,2019
1152,80180569-76d9-4b57-88da-7669987bb856,Preston,Pardus,Preston Pardus,ACT,73,11,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,81,0.0,15.5,31.5,40.5,0.0,False,-4029.0,xf,2019
1153,2665684b-e8ec-490f-b0ca-5c76a546b82b,Carl,Long,Carl Long,ACT,74,10,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,72,0.0,27.5,33.0,36.0,0.0,False,-4030.0,xf,2019
1154,c887f553-43a2-4f60-8bc1-2a57b1324301,Mason,Diaz,Mason Diaz,ACT,75,9,3,0,0,0.0,0.0,0.0,0.0,0,0,0,0,3,0,166,0.0,26.3333,34.6667,55.3333,0.0,False,-4031.0,xf,2019
1155,a3b9b332-7a31-4534-a7db-dc6028c0eaea,Dick,Karth,Dick Karth,ACT,76,7,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,43,0.0,38.0,30.0,43.0,0.0,False,-4033.0,xf,2019
1156,72fda4d2-27d4-4144-8ce1-d1ba3050a710,Aaron,Quine,Aaron Quine,ACT,77,7,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,42,0.0,31.0,30.0,42.0,0.0,False,-4033.0,xf,2019
1157,5acd218f-cf28-45e5-82b5-ed6e1d836872,Dexter,Bean,Dexter Bean,ACT,78,7,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,78,0.0,32.0,33.5,39.0,0.0,False,-4033.0,xf,2019
1158,85c06960-3610-4eff-9ef2-18641b84c952,Kyle,Busch,Kyle Busch,ACT,79,0,7,4,2,4.0,24.0,0.0,0.0,5,5,5,5,2,549,1069,0.0,3.1429,9.4286,152.7143,51.36,False,-4040.0,xf,2019
1159,fb6c45e9-990e-46e3-88df-174449c13334,Ross,Chastain,Ross Chastain,ACT,80,0,19,1,0,2.0,7.0,0.0,0.0,2,5,13,16,3,108,2979,0.0,13.0,14.5789,156.7895,3.63,False,-4040.0,xf,2019
1160,894b273e-ce7d-446c-9ab0-d9a474ce9d7f,Joey,Logano,Joey Logano,ACT,81,0,2,0,1,1.0,1.0,0.0,0.0,1,1,1,1,1,20,237,0.0,10.0,19.0,118.5,8.44,False,-4040.0,xf,2019
1161,67948099-4196-4e1b-ae9e-b437aa99000a,Ryan,Blaney,Ryan Blaney,ACT,82,0,2,0,1,2.0,2.0,0.0,0.0,2,2,2,2,0,63,229,0.0,2.0,3.5,114.5,27.51,False,-4040.0,xf,2019
1162,cb239c48-8ccb-4043-a221-531b0da78765,Paul,Menard,Paul Menard,ACT,83,0,2,0,1,1.0,1.0,0.0,0.0,2,2,2,2,0,56,325,0.0,2.5,4.5,162.5,17.23,False,-4040.0,xf,2019
1163,198c8de5-9175-4c42-acad-a1d8de6df398,Harrison,Burton,Harrison Burton,ACT,84,0,9,0,0,0.0,0.0,0.0,0.0,1,5,6,6,3,0,1507,0.0,9.1111,16.7778,167.4444,0.0,False,-4040.0,xf,2019
1164,e28a64ca-c622-4b28-b0d9-28bc9390f9e4,Ryan,Preece,Ryan Preece,ACT,85,0,4,0,0,0.0,0.0,0.0,0.0,1,4,4,4,0,0,495,0.0,7.25,7.25,123.75,0.0,False,-4040.0,xf,2019
1165,8853e676-384e-4d08-8808-970fd111f36a,Austin,Dillon,Austin Dillon,ACT,86,0,4,0,0,0.0,0.0,0.0,0.0,1,2,2,2,2,0,536,0.0,15.0,19.0,134.0,0.0,False,-4040.0,xf,2019
1166,2987a290-93b9-4f4e-9b12-c68b4ed126a4,Riley,Herbst,Riley Herbst,ACT,87,0,9,0,0,0.0,0.0,0.0,0.0,0,3,6,7,1,1,1570,0.0,11.0,16.8889,174.4444,0.06,False,-4040.0,xf,2019
1167,1a64406d-c51c-47ce-8fb9-a5bb62eb0d9f,Austin,Hill,Austin Hill,ACT,88,0,1,0,0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,100,0.0,17.0,9.0,100.0,0.0,False,-4040.0,xf,2019
1168,5fd3e3fb-322f-4157-ae41-9317fba1997d,Chase,Elliott,Chase Elliott,ACT,89,0,1,0,0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,120,0.0,7.0,10.0,120.0,0.0,False,-4040.0,xf,2019
1169,c11cad13-bcf3-47ea-bb7f-be2b4d8d8e18,Brett,Moffitt,Brett Moffitt,ACT,90,0,1,0,0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,113,0.0,6.0,13.0,113.0,0.0,False,-4040.0,xf,2019
1170,d259900a-e2e7-4612-b201-178bb80a862c,Josh,Bilicki,Josh Bilicki,ACT,91,0,23,0,0,0.0,0.0,0.0,0.0,0,0,0,2,12,0,2030,0.0,25.1739,28.8696,88.2609,0.0,False,-4040.0,xf,2019
1171,e4b9e60e-d4c2-4b42-93c3-0fa1f2695160,Bayley,Currey,Bayley Currey,ACT,92,0,13,0,0,0.0,0.0,0.0,0.0,0,0,0,1,11,2,723,0.0,25.3846,32.6154,55.6154,0.28,False,-4040.0,xf,2019
1172,a374590a-c82e-4ee4-9623-ba7d3ee82aad,Camden,Murphy,Camden Murphy,ACT,93,0,6,0,0,0.0,0.0,0.0,0.0,0,0,0,1,3,0,854,0.0,26.8333,28.1667,142.3333,0.0,False,-4040.0,xf,2019
1173,b1f0ccce-7de3-4eff-8e45-9d7e0c6ea98e,Tyler,Hill,Tyler Hill,ACT,94,0,3,0,0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,405,0.0,29.0,27.6667,135.0,0.0,False,-4040.0,xf,2019
1174,1fb0e2af-80f6-4c6b-bf02-c2c96a53c1ff,Joe,Nemechek,Joe Nemechek,ACT,95,0,10,0,0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,720,0.0,29.6,31.7,72.0,0.0,False,-4040.0,xf,2019
1175,147b907c-98c4-4890-9bb7-0db3b210b785,Stanton,Barrett,Stanton Barrett,ACT,96,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,82,0.0,31.0,23.0,82.0,0.0,False,-4040.0,xf,2019
1176,1095af84-0305-45b3-8726-68b008767c1b,Dan,Corcoran,Dan Corcoran,ACT,97,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,75,0.0,34.0,25.0,75.0,0.0,False,-4040.0,xf,2019
1177,4981bba7-2971-4c78-8fbd-feccf1afdb97,Todd,Peck,Todd Peck,ACT,98,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,97,0.0,32.0,27.0,97.0,0.0,False,-4040.0,xf,2019
1178,06c9c0f9-392a-4f0e-aae7-39bb417af02f,Matt,DiBenedetto,Matt DiBenedetto,ACT,99,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,18,44,0.0,2.0,27.0,44.0,40.91,False,-4040.0,xf,2019
1179,4e2b46b2-c7ed-492c-8906-f78445d76d80,Robby,Lyons,Robby Lyons,ACT,100,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,192,0.0,33.0,28.0,192.0,0.0,False,-4040.0,xf,2019
1180,46f77b78-961b-48cc-8681-b971511d2d5e,D.J.,Kennington,D.J. Kennington,ACT,101,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,113,0.0,27.0,33.0,113.0,0.0,False,-4040.0,xf,2019
1181,8dd98524-b888-4f59-a32c-f6b66b3730b6,Sheldon,Creed,Sheldon Creed,ACT,102,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,71,0.0,9.0,34.0,71.0,0.0,False,-4040.0,xf,2019
1182,90e23a17-80e4-426c-8437-7e20f0be2940,Chris,Dyson,Chris Dyson,ACT,103,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,31,0.0,27.0,34.0,31.0,0.0,False,-4040.0,xf,2019
1183,0ce4113d-34c8-4272-b658-3b929238dbd3,Brad,Keselowski,Brad Keselowski,ACT,104,0,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,139,0.0,9.5,36.5,69.5,0.0,False,-4040.0,xf,2019
1184,e595780e-baa7-4988-9a19-311fef7414d5,Erik,Jones,Erik Jones,ACT,105,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,36,0.0,16.0,37.0,36.0,0.0,False,-4040.0,xf,2019
1185,094b41f2-f109-4355-95cb-14ac2165c38e,Mike,Marlar,Mike Marlar,ACT,106,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0.0,31.0,38.0,1.0,0.0,False,-4040.0,xf,2019
1186,cb9d6f49-0044-4305-be9a-22d428e52c95,Denny,Hamlin,Denny Hamlin,ACT,107,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,27,147,0.0,37.0,38.0,147.0,18.37,False,-4040.0,xf,2019
1187,b030a8df-e7de-44a4-9f59-34bb9fd227d0,Tyler,Reddick,Tyler Reddick,ACT,1,4040,33,2,0,1.0,15.0,nan value,nan value,7,20,23,24,5,184,5602,0.0,11.697,12.8788,169.7576,3.28,True,nan value,xf,2018
1188,3ee8cca6-048e-4e36-9216-ed27d294611b,Cole,Custer,Cole Custer,ACT,2,4035,33,1,6,2.0,17.0,nan value,nan value,14,26,29,29,3,389,5583,0.0,5.9091,9.0,169.1818,6.97,True,-5.0,xf,2018
1189,460d88fe-cf23-495e-8f04-98729874023c,Daniel,Hemric,Daniel Hemric,ACT,3,4033,33,0,4,9.0,15.0,nan value,nan value,16,23,27,28,2,440,5761,0.0,7.9697,8.9697,174.5758,7.64,True,-7.0,xf,2018
1190,16497cd0-5add-407a-b9a8-eec7d62e413b,Christopher,Bell,Christopher Bell,ACT,4,4026,33,7,5,6.0,49.0,nan value,nan value,18,20,25,25,6,759,5112,0.0,8.5455,11.0606,154.9091,14.85,True,-14.0,xf,2018
1191,3c1c41c0-efc1-4b3b-b9b4-918ae1f01951,Elliott,Sadler,Elliott Sadler,ACT,5,2255,33,0,1,4.0,11.0,nan value,nan value,14,24,30,30,1,207,5701,0.0,9.3939,8.7879,172.7576,3.63,False,-1785.0,xf,2018
1192,3560705d-b150-4bd3-8275-6093f01524bc,Matt,Tifft,Matt Tifft,ACT,6,2254,33,0,1,1.0,3.0,nan value,nan value,6,19,24,28,4,38,5351,0.0,13.3333,12.6061,162.1515,0.71,False,-1786.0,xf,2018
1193,e13afeb8-b199-4bf5-8404-5edfdc617565,Justin,Allgaier,Justin Allgaier,ACT,7,2251,33,5,1,7.0,41.0,nan value,nan value,17,24,26,26,6,741,5355,0.0,7.8182,10.5758,162.2727,13.84,False,-1789.0,xf,2018
1194,26f629b5-8682-4db6-a91f-bf0f732f505a,Austin,Cindric,Austin Cindric,ACT,8,2231,33,0,3,1.0,1.0,nan value,nan value,7,13,19,23,7,140,5105,0.0,9.8182,16.9697,154.697,2.74,False,-1809.0,xf,2018
1195,01399821-2c69-4580-94dd-d1c507194f45,Brandon,Jones,Brandon Jones,ACT,9,2186,33,0,1,1.0,6.0,nan value,nan value,2,17,24,26,4,173,5352,0.0,11.1212,13.5758,162.1818,3.23,False,-1854.0,xf,2018
1196,fb6c45e9-990e-46e3-88df-174449c13334,Ross,Chastain,Ross Chastain,ACT,10,2184,33,1,1,4.0,10.0,nan value,nan value,3,8,17,27,2,272,5664,0.0,16.9697,15.2727,171.6364,4.8,False,-1856.0,xf,2018
1197,a02a44f5-eb45-4dcc-8c71-4a35bfaf31bf,Ryan,Reed,Ryan Reed,ACT,11,2170,33,0,0,0.0,0.0,nan value,nan value,2,10,18,26,5,5,5474,0.0,15.8182,15.9697,165.8788,0.09,False,-1870.0,xf,2018
1198,cb54b9b5-bb7b-400d-9838-ef85747bb2d1,Ryan,Truex,Ryan Truex,ACT,12,2160,33,0,0,0.0,3.0,nan value,nan value,1,11,26,28,2,4,5611,0.0,11.8485,14.0303,170.0303,0.07,False,-1880.0,xf,2018
1199,6334f9f0-8b97-4020-8204-2ba30e7dd4ba,John H.,Nemechek,John H. Nemechek,ACT,13,643,18,1,1,3.0,8.0,nan value,nan value,6,11,16,16,1,211,3362,0.0,8.5,10.1111,186.7778,6.28,False,-3397.0,xf,2018
1200,b727979c-034a-41ca-9136-921914c1896f,Michael,Annett,Michael Annett,ACT,14,632,33,0,0,0.0,0.0,nan value,nan value,0,3,15,26,6,9,5197,0.0,17.5455,18.6364,157.4848,0.17,False,-3408.0,xf,2018
1201,4ab0cc83-8d2b-4922-a294-d8749829eca8,Jeremy,Clements,Jeremy Clements,ACT,15,619,33,0,0,0.0,0.0,nan value,nan value,0,2,11,27,3,2,5314,0.0,19.2727,18.8788,161.0303,0.04,False,-3421.0,xf,2018
1202,81228be2-3223-4e34-80d3-e68f616e8fc6,Ryan,Sieg,Ryan Sieg,ACT,16,589,33,0,0,0.0,0.0,nan value,nan value,0,2,9,21,5,3,5629,0.0,19.6061,19.5455,170.5758,0.05,False,-3451.0,xf,2018
1203,55db3948-c3b7-49e9-bb61-7f5450e4a1e4,Alex,Labbe,Alex Labbe,ACT,17,540,33,0,0,0.0,0.0,nan value,nan value,0,1,5,17,3,4,5495,0.0,20.4848,20.6667,166.5152,0.07,False,-3500.0,xf,2018
1204,c5d101d1-6e77-4e46-a02c-3cd307578f89,Spencer,Gallagher,Spencer Gallagher,ACT,18,524,19,1,0,0.0,5.0,nan value,nan value,3,10,14,18,1,3,3318,0.0,13.1053,12.1579,174.6316,0.09,False,-3516.0,xf,2018
1205,35a6fe75-7b32-4b7b-af0c-e68cb0891f7a,Garrett,Smithley,Garrett Smithley,ACT,19,496,33,0,0,0.0,0.0,nan value,nan value,1,2,5,13,4,5,5639,0.0,27.6667,22.0909,170.8788,0.09,False,-3544.0,xf,2018
